"SiparisDetayID","SiparisID","UrunID","Adet","Fiyat"
"936","168","234","4","9314.48"
"937","36","88","3","6184.65"
"938","114","35","2","7888.03"
"939","118","66","3","395.17"
"940","156","27","3","4381.29"
"941","93","172","1","2795.17"
"942","16","41","2","7861.64"
"943","204","176","1","752.59"
"944","36","164","5","1058.54"
"945","171","159","4","5376.0"
"946","11","82","2","6073.61"
"947","200","95","4","7116.97"
"948","165","113","1","4078.4"
"949","13","141","5","3714.93"
"950","159","59","4","1002.48"
"951","82","137","2","6992.92"
"952","128","236","3","5187.51"
"953","201","240","3","9602.36"
"954","145","83","4","2980.08"
"955","210","47","2","2219.46"
"956","5","108","5","1620.81"
"957","25","200","4","1002.48"
"958","22","132","4","8322.54"
"959","40","134","4","4021.52"
"960","111","176","2","9870.59"
"961","194","185","5","5876.74"
"962","224","222","4","7413.4"
"963","171","120","1","3056.89"
"964","234","52","4","4195.2"
"965","13","122","1","8028.36"
"966","197","72","3","741.97"
"967","46","115","2","9373.55"
"968","78","237","4","5649.6"
"969","29","244","2","7290.83"
"970","124","158","2","2030.08"
"971","172","69","2","9281.77"
"972","233","202","3","6209.07"
"973","93","2","2","8969.4"
"974","78","123","3","9633.08"
"975","241","214","1","6807.95"
"976","54","50","2","7531.84"
"977","69","147","5","3000.73"
"978","202","222","4","3760.41"
"979","111","86","1","8192.89"
"980","178","248","4","4103.75"
"981","118","131","4","5747.57"
"982","57","227","3","6098.94"
"983","87","101","5","6807.95"
"984","75","181","1","7590.72"
"985","46","58","1","1930.01"
"986","13","4","5","5048.9"
"987","73","203","3","716.9"
"988","44","128","2","1535.84"
"989","242","53","5","3493.51"
"990","164","122","5","6098.94"
"991","53","153","5","6191.38"
"992","243","183","2","5882.15"
"993","226","21","3","716.9"
"994","102","133","5","923.24"
"995","216","79","5","9602.36"
"996","209","124","2","1240.46"
"997","62","30","4","752.59"
"998","135","92","2","243.65"
"999","227","88","4","8990.96"
"1000","52","196","1","3714.93"
"1001","163","147","5","4691.98"
"1002","48","78","3","716.9"
"1003","40","170","3","7213.8"
"1004","54","96","5","3653.17"
"1005","37","185","3","3760.41"
"1006","141","16","2","1535.84"
"1007","96","97","1","1412.28"
"1008","180","240","3","8969.4"
"1009","16","139","3","9281.77"
"1010","155","190","1","6409.57"
"1011","92","142","3","3946.18"
"1012","31","20","3","551.18"
"1013","46","207","1","6597.24"
"1014","172","40","2","2917.15"
"1015","84","29","1","6409.57"
"1016","83","139","3","6500.52"
"1017","224","219","3","5882.15"
"1018","66","142","1","1412.28"
"1019","170","25","5","9274.31"
"1020","40","145","2","7678.67"
"1021","108","250","5","5421.73"
"1022","25","199","3","1058.54"
"1023","191","11","4","6378.49"
"1024","105","119","2","7063.11"
"1025","250","23","2","6345.23"
"1026","8","58","5","9850.45"
"1027","89","7","3","8820.17"
"1028","33","160","5","7413.4"
"1029","99","17","4","1619.74"
"1030","31","32","5","9333.48"
"1031","245","172","1","6191.38"
"1032","245","194","1","1691.18"
"1033","178","59","5","6209.07"
"1034","218","117","1","9918.03"
"1035","246","121","2","788.45"
"1036","107","18","5","4991.36"
"1037","245","157","5","540.54"
"1038","199","113","1","5520.54"
"1039","60","107","5","5520.54"
"1040","86","42","5","8943.11"
"1041","65","224","3","8705.35"
"1042","135","53","2","8245.55"
"1043","40","90","1","2108.39"
"1044","179","217","2","5717.45"
"1045","193","7","5","5855.12"
"1046","121","75","4","7585.56"
"1047","50","57","1","4124.18"
"1048","208","198","2","8383.47"
"1049","125","144","2","1376.32"
"1050","51","12","2","4150.65"
"1051","50","191","1","895.73"
"1052","111","8","3","2357.34"
"1053","162","122","2","1868.25"
"1054","37","224","1","5747.57"
"1055","20","2","1","4759.83"
"1056","73","183","4","1080.52"
"1057","62","184","1","623.12"
"1058","79","121","1","4381.66"
"1059","108","238","1","6209.07"
"1060","202","55","1","6597.24"
"1061","227","221","4","4021.52"
"1062","26","133","2","4195.2"
"1063","247","191","4","6500.52"
"1064","237","179","2","3760.41"
"1065","183","238","4","2750.84"
"1066","107","205","3","7888.03"
"1067","171","170","5","6345.23"
"1068","30","241","3","7293.66"
"1069","126","225","1","4691.98"
"1070","185","224","1","2118.94"
"1071","248","175","5","7585.56"
"1072","81","188","2","9635.82"
"1073","174","82","4","4103.75"
"1074","189","130","4","4046.54"
"1075","145","244","2","9655.56"
"1076","177","116","5","2108.39"
"1077","59","237","3","5694.03"
"1078","210","164","2","7063.11"
"1079","249","199","5","2108.39"
"1080","157","160","3","7293.66"
"1081","174","9","5","5777.69"
"1082","71","188","1","6636.82"
"1083","224","166","1","8927.21"
"1084","246","11","5","4944.56"
"1085","50","112","3","7377.15"
"1086","15","225","2","5875.8"
"1087","116","158","5","1868.25"
"1088","57","94","5","2118.94"
"1089","215","24","4","6992.92"
"1090","129","27","2","4999.8"
"1091","34","174","4","6098.94"
"1092","201","64","4","5882.15"
"1093","142","71","2","4150.65"
"1094","118","22","3","6992.92"
"1095","7","164","2","4332.0"
"1096","48","161","1","2495.79"
"1097","207","186","4","8279.73"
"1098","22","107","2","4225.21"
"1099","47","7","5","9534.79"
"1100","230","240","5","3522.91"
"1101","129","143","4","2593.27"
"1102","146","137","4","4195.2"
"1103","25","42","4","6345.23"
"1104","200","42","3","9870.59"
"1105","135","123","5","9281.77"
"1106","11","97","4","8780.7"
"1107","100","104","5","487.71"
"1108","44","48","4","7413.4"
"1109","157","232","1","3000.73"
"1110","201","1","4","7678.67"
"1111","105","171","2","7762.99"
"1112","4","100","1","6258.58"
"1113","189","209","2","2393.69"
"1114","54","157","5","487.71"
"1115","12","121","1","9602.36"
"1116","113","71","3","1868.25"
"1117","93","209","1","7573.36"
"1118","245","32","3","7377.15"
"1119","83","78","3","5694.03"
"1120","22","22","4","117.19"
"1121","5","169","5","9246.01"
"1122","46","61","3","8383.47"
"1123","143","231","5","2795.17"
"1124","65","105","3","4991.36"
"1125","138","108","3","2484.16"
"1126","104","229","5","2980.08"
"1127","245","19","1","5882.15"
"1128","59","185","1","3321.93"
"1129","168","190","3","3000.73"
"1130","155","6","4","2184.02"
"1131","218","134","1","2795.17"
"1132","221","139","2","4005.32"
"1133","84","91","3","8927.21"
"1134","69","164","4","8064.65"
"1135","34","51","3","1002.48"
"1136","69","63","1","7888.03"
"1137","80","209","1","5855.12"
"1138","2","53","4","2108.39"
"1139","191","24","3","487.71"
"1140","118","224","1","8943.11"
"1141","88","234","4","117.19"
"1142","229","133","2","7684.3"
"1143","101","142","4","4124.18"
"1144","243","148","3","4021.52"
"1145","186","223","4","4603.14"
"1146","32","191","3","2731.93"
"1147","15","82","5","923.24"
"1148","233","161","4","5267.8"
"1149","2","210","4","6836.41"
"1150","210","6","2","9534.79"
"1151","32","106","2","4139.24"
"1152","115","151","4","8943.11"
"1153","14","75","5","6378.49"
"1154","110","138","5","7888.03"
"1155","203","96","4","3493.51"
"1156","181","113","3","5198.87"
"1157","87","8","3","1930.01"
"1158","226","91","3","1552.44"
"1159","123","73","4","551.18"
"1160","224","90","5","6500.52"
"1161","147","7","1","7585.56"
"1162","146","85","5","7213.8"
"1163","230","43","4","2118.94"
"1164","17","143","1","2233.44"
"1165","104","182","5","7607.42"
"1166","16","4","5","9635.82"
"1167","234","4","4","4759.83"
"1168","234","99","4","7762.99"
"1169","134","221","2","7684.3"
"1170","207","247","2","6258.58"
"1171","155","48","2","6624.09"
"1172","155","117","5","5520.54"
"1173","7","152","1","5187.51"
"1174","185","103","1","3522.91"
"1175","221","179","5","343.56"
"1176","201","228","2","9635.82"
"1177","235","134","2","2750.84"
"1178","237","190","2","2366.68"
"1179","46","129","2","9215.84"
"1180","57","21","2","1832.16"
"1181","109","39","5","860.86"
"1182","110","36","1","6531.36"
"1183","150","120","2","5074.91"
"1184","93","156","4","4853.26"
"1185","155","211","5","716.9"
"1186","239","209","3","9373.55"
"1187","8","216","2","6836.41"
"1188","126","218","3","9633.08"
"1189","241","190","2","4980.31"
"1190","96","183","5","4103.75"
"1191","37","133","4","3321.93"
"1192","48","238","2","6836.41"
"1193","172","188","4","1944.53"
"1194","220","51","2","8705.35"
"1195","238","30","2","7318.35"
"1196","222","181","1","2750.84"
"1197","9","237","5","3653.17"
"1198","173","140","1","6098.94"
"1199","55","234","1","5976.58"
"1200","142","138","3","395.17"
"1201","184","83","3","7888.03"
"1202","48","137","3","8015.49"
"1203","61","217","2","5198.87"
"1204","219","150","5","1944.53"
"1205","207","188","3","540.54"
"1206","189","13","5","9373.55"
"1207","247","149","5","8192.89"
"1208","39","80","4","2273.83"
"1209","184","23","5","1806.01"
"1210","133","197","3","5198.87"
"1211","239","66","4","3317.09"
"1212","101","146","1","2900.7"
"1213","32","234","2","1308.45"
"1214","243","234","3","8841.16"
"1215","10","229","1","3260.1"
"1216","128","228","3","4195.2"
"1217","193","214","2","3056.89"
"1218","70","204","4","3260.1"
"1219","78","34","1","2118.94"
"1220","229","183","1","4853.26"
"1221","213","104","3","7213.8"
"1222","42","116","1","2750.84"
"1223","206","63","1","7888.03"
"1224","152","186","4","4103.75"
"1225","121","198","5","6184.65"
"1226","24","196","2","4268.07"
"1227","85","159","4","6191.38"
"1228","99","143","5","7531.84"
"1229","19","153","4","342.76"
"1230","203","41","4","8820.17"
"1231","46","201","4","7318.35"
"1232","234","163","5","4139.24"
"1233","135","76","4","8752.32"
"1234","52","145","5","895.73"
"1235","135","211","1","5882.15"
"1236","107","240","3","487.71"
"1237","191","203","4","9635.82"
"1238","179","46","4","4991.36"
"1239","104","5","3","7413.4"
"1240","132","147","2","5747.57"
"1241","38","33","4","2917.15"
"1242","39","245","3","2731.93"
"1243","119","214","1","3210.55"
"1244","170","184","5","8192.89"
"1245","200","221","3","8245.55"
"1246","108","87","3","6345.23"
"1247","124","8","3","7704.65"
"1248","36","58","1","5876.74"
"1249","118","233","1","7684.3"
"1250","228","247","3","117.19"
"1251","178","15","5","5976.58"
"1252","221","9","4","1080.52"
"1253","150","171","5","2651.16"
"1254","57","189","1","3369.31"
"1255","179","4","1","6624.09"
"1256","113","170","5","2108.39"
"1257","221","202","1","8322.54"
"1258","225","40","2","243.65"
"1259","170","235","4","1619.74"
"1260","213","212","5","4140.82"
"1261","154","82","5","5537.03"
"1262","54","154","5","5570.55"
"1263","216","155","4","3760.41"
"1264","245","131","4","1958.48"
"1265","102","199","2","2118.94"
"1266","2","243","1","8032.75"
"1267","40","14","3","6523.86"
"1268","48","42","3","3370.73"
"1269","154","243","2","1944.53"
"1270","185","211","4","4168.47"
"1271","31","164","4","6258.58"
"1272","222","229","1","8276.27"
"1273","250","164","5","5855.12"
"1274","72","55","1","1045.58"
"1275","32","2","1","9281.77"
"1276","77","181","4","3714.93"
"1277","131","198","4","2928.38"
"1278","73","74","5","6378.49"
"1279","137","202","1","1620.81"
"1280","189","233","4","6258.58"
"1281","116","141","3","8245.55"
"1282","68","245","5","3210.55"
"1283","88","66","5","6191.38"
"1284","137","84","2","6258.58"
"1285","108","77","2","8969.4"
"1286","239","169","4","2184.02"
"1287","14","48","1","1603.85"
"1288","147","196","5","4784.01"
"1289","22","38","4","8927.21"
"1290","201","168","2","4323.09"
"1291","239","99","3","9373.55"
"1292","155","60","4","6807.95"
"1293","31","67","4","1002.48"
"1294","14","220","3","3612.93"
"1295","110","89","3","5048.9"
"1296","234","30","4","395.17"
"1297","127","70","1","5310.01"
"1298","121","30","4","1240.46"
"1299","182","110","3","3000.73"
"1300","205","124","4","8383.47"
"1301","180","146","3","5048.9"
"1302","248","194","2","4991.36"
"1303","82","167","3","741.97"
"1304","213","29","2","6312.49"
"1305","144","181","4","2219.46"
"1306","10","208","4","551.18"
"1307","82","217","4","2648.53"
"1308","136","70","5","1564.64"
"1309","162","230","3","4759.83"
"1310","45","79","5","7410.31"
"1311","92","172","3","4759.83"
"1312","192","171","4","4381.66"
"1313","60","26","1","7686.94"
"1314","9","52","1","1832.16"
"1315","29","206","3","8015.49"
"1316","18","106","4","5694.03"
"1317","158","134","1","3321.93"
"1318","208","223","3","7213.8"
"1319","192","174","4","3056.89"
"1320","18","120","3","8752.32"
"1321","7","208","3","5537.03"
"1322","211","131","3","4021.52"
"1323","100","51","4","4853.26"
"1324","149","184","5","7585.56"
"1325","30","235","5","9215.84"
"1326","82","46","4","741.97"
"1327","166","120","1","1806.01"
"1328","204","215","1","5855.12"
"1329","209","119","2","551.18"
"1330","1","119","1","5938.5"
"1331","185","15","2","3000.73"
"1332","182","143","4","4999.8"
"1333","186","206","3","2233.44"
"1334","204","238","5","6110.45"
"1335","102","105","1","9655.56"
"1336","13","216","2","7652.6"
"1337","223","10","1","4268.07"
"1338","51","226","5","8028.36"
"1339","212","18","3","9959.74"
"1340","52","115","3","8245.55"
"1341","248","196","1","6500.52"
"1342","21","103","1","4551.09"
"1343","227","53","3","9951.53"
"1344","29","184","4","8322.54"
"1345","152","84","2","4195.2"
"1346","203","54","5","4140.82"
"1347","219","55","1","8276.27"
"1348","60","16","5","2233.44"
"1349","231","220","3","7762.99"
"1350","141","32","4","2357.34"
"1351","26","209","1","8780.7"
"1352","244","129","3","3369.31"
"1353","134","27","5","7213.8"
"1354","64","71","4","7116.97"
"1355","71","7","2","3370.73"
"1356","117","35","2","540.54"
"1357","173","76","2","935.63"
"1358","154","58","2","4150.65"
"1359","166","116","1","4078.4"
"1360","123","202","5","2705.63"
"1361","113","158","3","2363.48"
"1362","12","159","2","5187.51"
"1363","96","150","4","332.23"
"1364","40","181","1","798.93"
"1365","106","147","2","9101.74"
"1366","48","127","3","9789.95"
"1367","98","5","4","7063.11"
"1368","102","213","4","8820.17"
"1369","114","226","1","6184.65"
"1370","80","141","5","5968.04"
"1371","174","16","3","2233.44"
"1372","199","109","1","7116.97"
"1373","63","47","4","9951.53"
"1374","17","233","5","4980.31"
"1375","2","179","2","5875.8"
"1376","32","192","4","8028.36"
"1377","59","128","4","6597.24"
"1378","242","124","2","4078.4"
"1379","39","138","2","9918.03"
"1380","23","131","2","7413.4"
"1381","34","193","2","3787.61"
"1382","100","47","3","7531.84"
"1383","152","44","4","2408.33"
"1384","121","60","1","2273.83"
"1385","154","18","4","9333.48"
"1386","170","140","5","8015.49"
"1387","179","37","2","2484.16"
"1388","162","132","5","3714.93"
"1389","187","237","4","5421.73"
"1390","115","190","5","5200.76"
"1391","12","203","2","6807.95"
"1392","139","72","3","2593.27"
"1393","35","98","1","6209.07"
"1394","106","188","4","1944.53"
"1395","151","81","1","9602.36"
"1396","145","227","2","6268.58"
"1397","99","211","2","4021.52"
"1398","3","223","2","4332.0"
"1399","158","243","5","9373.55"
"1400","214","30","1","623.12"
"1401","124","39","4","850.62"
"1402","130","37","3","9918.03"
"1403","97","237","5","3760.41"
"1404","176","134","5","6624.09"
"1405","112","96","2","5187.51"
"1406","60","120","3","4078.4"
"1407","242","62","1","6992.92"
"1408","186","141","3","6191.38"
"1409","131","147","3","6378.49"
"1410","54","235","3","8714.13"
"1411","143","53","2","8780.7"
"1412","19","246","4","667.26"
"1413","93","136","4","3260.1"
"1414","216","47","5","6268.58"
"1415","63","142","3","1564.64"
"1416","126","242","2","3653.17"
"1417","71","180","2","935.63"
"1418","192","10","2","850.62"
"1419","137","245","2","923.24"
"1420","129","235","2","342.76"
"1421","239","149","5","3210.55"
"1422","153","156","2","7293.66"
"1423","113","1","2","8990.96"
"1424","224","51","5","9918.03"
"1425","8","169","3","6643.91"
"1426","141","2","5","3321.93"
"1427","22","39","1","6992.92"
"1428","106","44","5","7573.36"
"1429","178","41","4","540.54"
"1430","73","80","4","1058.54"
"1431","96","190","2","1058.54"
"1432","4","135","2","5717.45"
"1433","229","132","2","4195.2"
"1434","163","219","1","2593.27"
"1435","25","195","2","6792.45"
"1436","237","164","5","551.18"
"1437","77","227","5","5376.0"
"1438","142","140","1","7573.36"
"1439","112","75","2","5855.12"
"1440","12","241","5","5876.74"
"1441","95","158","4","7410.31"
"1442","86","48","1","9235.12"
